# 1D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : HMS  X'_{tar}   
# xbins      : 60   
# xlabel     :  X'_{tar} [rad]   
# xbin_width : 0.003 
# ylabel     :  Counts    
#                   
# header definitions:
# xb:         x-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# ycont:      bin content (y-axis) 
# ycont_err:  bin content error (y-axis) 
#                                        
xb,x0,xlow,xup,ycont,ycont_err
1,-0.098,-0.100,-0.097,0.000,0.000
2,-0.095,-0.097,-0.093,0.000,0.000
3,-0.092,-0.093,-0.090,0.000,0.000
4,-0.088,-0.090,-0.087,0.000,0.000
5,-0.085,-0.087,-0.083,0.000,0.000
6,-0.082,-0.083,-0.080,0.000,0.000
7,-0.078,-0.080,-0.077,0.000,0.000
8,-0.075,-0.077,-0.073,0.000,0.000
9,-0.072,-0.073,-0.070,0.017,0.004
10,-0.068,-0.070,-0.067,0.833,0.042
11,-0.065,-0.067,-0.063,1.395,0.056
12,-0.062,-0.063,-0.060,1.440,0.058
13,-0.058,-0.060,-0.057,1.594,0.059
14,-0.055,-0.057,-0.053,1.664,0.060
15,-0.052,-0.053,-0.050,1.959,0.071
16,-0.048,-0.050,-0.047,2.086,0.070
17,-0.045,-0.047,-0.043,2.117,0.070
18,-0.042,-0.043,-0.040,2.344,0.075
19,-0.038,-0.040,-0.037,2.403,0.076
20,-0.035,-0.037,-0.033,2.379,0.073
21,-0.032,-0.033,-0.030,2.433,0.074
22,-0.028,-0.030,-0.027,2.562,0.078
23,-0.025,-0.027,-0.023,2.598,0.080
24,-0.022,-0.023,-0.020,2.480,0.074
25,-0.018,-0.020,-0.017,2.692,0.079
26,-0.015,-0.017,-0.013,2.783,0.081
27,-0.012,-0.013,-0.010,2.789,0.082
28,-0.008,-0.010,-0.007,2.849,0.080
29,-0.005,-0.007,-0.003,2.980,0.087
30,-0.002,-0.003,0.000,2.859,0.082
31,0.002,0.000,0.003,2.947,0.084
32,0.005,0.003,0.007,2.968,0.084
33,0.008,0.007,0.010,3.048,0.087
34,0.012,0.010,0.013,3.059,0.088
35,0.015,0.013,0.017,2.911,0.082
36,0.018,0.017,0.020,3.206,0.089
37,0.022,0.020,0.023,3.324,0.093
38,0.025,0.023,0.027,3.078,0.087
39,0.028,0.027,0.030,3.315,0.093
40,0.032,0.030,0.033,3.301,0.090
41,0.035,0.033,0.037,3.388,0.094
42,0.038,0.037,0.040,3.136,0.088
43,0.042,0.040,0.043,2.921,0.085
44,0.045,0.043,0.047,2.735,0.084
45,0.048,0.047,0.050,2.537,0.078
46,0.052,0.050,0.053,2.433,0.077
47,0.055,0.053,0.057,2.190,0.073
48,0.058,0.057,0.060,2.197,0.075
49,0.062,0.060,0.063,1.865,0.066
50,0.065,0.063,0.067,1.698,0.064
51,0.068,0.067,0.070,0.953,0.044
52,0.072,0.070,0.073,0.025,0.006
53,0.075,0.073,0.077,0.000,0.000
54,0.078,0.077,0.080,0.000,0.000
55,0.082,0.080,0.083,0.000,0.000
56,0.085,0.083,0.087,0.000,0.000
57,0.088,0.087,0.090,0.000,0.000
58,0.092,0.090,0.093,0.000,0.000
59,0.095,0.093,0.097,0.000,0.000
60,0.098,0.097,0.100,0.000,0.000
