# 1D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : Invariant Mass, W (no cuts, DAQ rates)   
# xbins      : 100   
# xlabel     :  invariant mass, W [Gev]   
# xbin_width : 0.010 
# ylabel     :  Counts   
#                   
# header definitions:
# xb:         x-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# ycont:      bin content (y-axis) 
# ycont_err:  bin content error (y-axis) 
#                                        
xb,x0,xlow,xup,ycont,ycont_err
1,0.505,0.500,0.510,7.151,0.254
2,0.515,0.510,0.520,7.484,0.274
3,0.525,0.520,0.530,7.298,0.255
4,0.535,0.530,0.540,8.193,0.304
5,0.545,0.540,0.550,8.295,0.305
6,0.555,0.550,0.560,7.730,0.282
7,0.565,0.560,0.570,8.068,0.296
8,0.575,0.570,0.580,8.460,0.328
9,0.585,0.580,0.590,8.430,0.324
10,0.595,0.590,0.600,8.219,0.303
11,0.605,0.600,0.610,8.451,0.339
12,0.615,0.610,0.620,8.690,0.334
13,0.625,0.620,0.630,8.460,0.308
14,0.635,0.630,0.640,8.156,0.296
15,0.645,0.640,0.650,8.892,0.339
16,0.655,0.650,0.660,8.794,0.348
17,0.665,0.660,0.670,8.295,0.308
18,0.675,0.670,0.680,8.600,0.347
19,0.685,0.680,0.690,8.489,0.331
20,0.695,0.690,0.700,8.242,0.329
21,0.705,0.700,0.710,8.302,0.342
22,0.715,0.710,0.720,7.290,0.267
23,0.725,0.720,0.730,8.456,0.339
24,0.735,0.730,0.740,7.077,0.276
25,0.745,0.740,0.750,6.653,0.261
26,0.755,0.750,0.760,7.268,0.287
27,0.765,0.760,0.770,6.864,0.276
28,0.775,0.770,0.780,6.097,0.216
29,0.785,0.780,0.790,6.285,0.242
30,0.795,0.790,0.800,6.060,0.253
31,0.805,0.800,0.810,5.983,0.233
32,0.815,0.810,0.820,5.051,0.191
33,0.825,0.820,0.830,5.229,0.198
34,0.835,0.830,0.840,5.377,0.229
35,0.845,0.840,0.850,4.759,0.182
36,0.855,0.850,0.860,5.100,0.208
37,0.865,0.860,0.870,4.905,0.220
38,0.875,0.870,0.880,4.670,0.209
39,0.885,0.880,0.890,4.208,0.194
40,0.895,0.890,0.900,4.026,0.152
41,0.905,0.900,0.910,4.402,0.221
42,0.915,0.910,0.920,4.370,0.198
43,0.925,0.920,0.930,4.537,0.222
44,0.935,0.930,0.940,4.087,0.184
45,0.945,0.940,0.950,3.866,0.183
46,0.955,0.950,0.960,3.654,0.185
47,0.965,0.960,0.970,3.632,0.163
48,0.975,0.970,0.980,3.563,0.181
49,0.985,0.980,0.990,3.792,0.173
50,0.995,0.990,1.000,3.287,0.154
51,1.005,1.000,1.010,3.918,0.212
52,1.015,1.010,1.020,3.478,0.186
53,1.025,1.020,1.030,3.508,0.223
54,1.035,1.030,1.040,3.601,0.263
55,1.045,1.040,1.050,3.573,0.266
56,1.055,1.050,1.060,3.057,0.186
57,1.065,1.060,1.070,3.090,0.230
58,1.075,1.070,1.080,3.457,0.276
59,1.085,1.080,1.090,2.983,0.233
60,1.095,1.090,1.100,2.842,0.231
61,1.105,1.100,1.110,3.040,0.289
62,1.115,1.110,1.120,2.955,0.211
63,1.125,1.120,1.130,3.561,0.318
64,1.135,1.130,1.140,2.480,0.164
65,1.145,1.140,1.150,3.093,0.303
66,1.155,1.150,1.160,2.639,0.236
67,1.165,1.160,1.170,2.244,0.171
68,1.175,1.170,1.180,2.469,0.206
69,1.185,1.180,1.190,2.218,0.203
70,1.195,1.190,1.200,2.621,0.232
71,1.205,1.200,1.210,3.146,0.357
72,1.215,1.210,1.220,3.083,0.503
73,1.225,1.220,1.230,3.221,0.373
74,1.235,1.230,1.240,2.686,0.250
75,1.245,1.240,1.250,3.473,0.463
76,1.255,1.250,1.260,3.009,0.314
77,1.265,1.260,1.270,3.113,0.385
78,1.275,1.270,1.280,2.541,0.231
79,1.285,1.280,1.290,3.147,0.411
80,1.295,1.290,1.300,2.597,0.358
81,1.305,1.300,1.310,2.860,0.338
82,1.315,1.310,1.320,2.789,0.375
83,1.325,1.320,1.330,2.733,0.339
84,1.335,1.330,1.340,2.327,0.248
85,1.345,1.340,1.350,3.122,0.544
86,1.355,1.350,1.360,2.898,0.313
87,1.365,1.360,1.370,2.500,0.272
88,1.375,1.370,1.380,3.398,0.468
89,1.385,1.380,1.390,2.952,0.378
90,1.395,1.390,1.400,3.854,0.587
91,1.405,1.400,1.410,2.877,0.399
92,1.415,1.410,1.420,2.815,0.329
93,1.425,1.420,1.430,5.881,1.227
94,1.435,1.430,1.440,4.106,0.689
95,1.445,1.440,1.450,2.949,0.468
96,1.455,1.450,1.460,3.473,0.536
97,1.465,1.460,1.470,4.287,0.729
98,1.475,1.470,1.480,3.937,0.589
99,1.485,1.480,1.490,4.472,0.925
100,1.495,1.490,1.500,5.055,0.971
