# 1D Histogram Bin Extraction 
#                   
# histogram parameters:  
# title      : Missing Momentum, P_{miss} (no cuts, DAQ rates)   
# xbins      : 40   
# xlabel     :  missing momentum, P_{m} [GeV/c]   
# xbin_width : 0.040 
# ylabel     :  Counts   
#                   
# header definitions:
# xb:         x-axis bin number 
# x0:         x-axis central bin value 
# xlow:       x-axis low-edge bin value 
# xup:        x-axis up-edge bin value 
# ycont:      bin content (y-axis) 
# ycont_err:  bin content error (y-axis) 
#                                        
xb,x0,xlow,xup,ycont,ycont_err
1,0.000,-0.020,0.020,0.000,0.000
2,0.040,0.020,0.060,0.000,0.000
3,0.080,0.060,0.100,0.000,0.000
4,0.120,0.100,0.140,0.000,0.000
5,0.160,0.140,0.180,0.000,0.000
6,0.200,0.180,0.220,0.000,0.000
7,0.240,0.220,0.260,128.916,40.661
8,0.280,0.260,0.300,1426.862,107.086
9,0.320,0.300,0.340,3822.134,129.054
10,0.360,0.340,0.380,5781.395,119.576
11,0.400,0.380,0.420,7041.118,106.477
12,0.440,0.420,0.460,7280.386,91.051
13,0.480,0.460,0.500,7006.903,82.327
14,0.520,0.500,0.540,6030.999,67.330
15,0.560,0.540,0.580,5153.206,60.198
16,0.600,0.580,0.620,4257.339,53.689
17,0.640,0.620,0.660,3504.764,45.991
18,0.680,0.660,0.700,2998.617,44.897
19,0.720,0.700,0.740,2494.781,42.786
20,0.760,0.740,0.780,2067.166,43.190
21,0.800,0.780,0.820,1727.688,37.440
22,0.840,0.820,0.860,1511.755,35.051
23,0.880,0.860,0.900,1265.519,40.776
24,0.920,0.900,0.940,1115.882,34.749
25,0.960,0.940,0.980,963.728,31.311
26,1.000,0.980,1.020,867.440,33.397
27,1.040,1.020,1.060,868.691,40.714
28,1.080,1.060,1.100,746.844,32.381
29,1.120,1.100,1.140,769.118,37.303
30,1.160,1.140,1.180,679.577,37.982
31,1.200,1.180,1.220,615.880,30.513
32,1.240,1.220,1.260,577.448,27.201
33,1.280,1.260,1.300,585.018,28.542
34,1.320,1.300,1.340,539.952,26.515
35,1.360,1.340,1.380,588.200,29.972
36,1.400,1.380,1.420,559.697,40.144
37,1.440,1.420,1.460,518.583,26.442
38,1.480,1.460,1.500,474.868,26.546
39,1.520,1.500,1.540,437.411,22.997
40,1.560,1.540,1.580,446.723,24.828
